app_id,app_pkg,category_name,data_safety_content,privacy_policy_content,label_one_s,label_two_s
652,com.cribasoft.HoursTrackerFree.Android,"{'data_shared': [{'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics - Advertising or marketing', 'optional': False}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Precise location', 'purpose': 'App functionality - Analytics - Advertising or marketing', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'Analytics', 'optional': False}]}], 'data_collected': [{'category': 'Location', 'sub_info': [{'data_type': 'Precise location', 'purpose': 'App functionality - Analytics - Advertising or marketing', 'optional': False}]}], 'security_practices': [{'category': 'Data isn’t encrypted', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
- Usernames and passwords are shared with HoursTracker Cloud for data identification.
- Data is uploaded from user's device to HoursTracker Cloud in adherence to the HoursTracker Cloud Privacy Policy.
- Upgrade to Personal Edition discontinues data sharing with Google Admob.
- Aggregate, anonymous statistics might be shared with outside parties, including details like how many time entries are created per month in the app.
Data Collect:
- HoursTracker Cloud collects usernames and passwords during signup.
- Location data is possibly collected, although it is not made explicit in the policy.
- User device data is collected and uploaded to HoursTracker Cloud systems.
- The app collects aggregate, anonymous statistics, like the percentage of users who use particular features or the system software version in use.",Error
653,com.saba.spc,"{'data_shared': [{'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics', 'optional': False}]}], 'data_collected': [{'category': 'Personal info', 'sub_info': [{'data_type': 'User IDs', 'purpose': 'App functionality - Analytics - Personalization', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
Our servers automatically collect data about your Internet Protocol (IP) address and Clickstream data such as the referring page that linked you to us, the pages you visit on our website, the websites you visit after our website, and web usage activity. These also include the type of web browser you use, your computer and platform, related software and settings, any searches made on this website or a referral site, and other data logged by our servers. Such information doesn't include personal details and is used for system administration purposes, diagnosing server problems, and gathering broad demographic details such as the country of origin and Internet service provider. We also use your IP address to identify the clickstream that brought you to our website but don't share such information with third-party marketing companies unless you've provided your contact details.
Data Collect:
We collect data about your IP address and sometimes your domain name when you visit our website. This data is used for internal system administration including troubleshooting server issues and managing our website. Broad demographic information like your country of origin and your Internet service provider is gathered from this data. We do not use personal information, including IP addresses, to contact users who have not given their contact details. Your IP address is used to identify the clickstream that brought you to our site but is not shared with external marketing companies.",Error
654,my.ssm.ssmappmobile,"{'data_shared': [{'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance - Account management', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}]}], 'data_collected': [{'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance - Account management', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'App functionality - Analytics - Fraud prevention - security - and compliance', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}]}","Data Share:
Your submitted information, including personally identifiable data, may be shared with other Government agencies as required to serve you efficiently. This could happen, for instance, when resolving complaints that need escalation. Note that our web site also contains links to other websites, which maintain their own privacy policies. We recommend you understand their privacy statements.
Data Collect:
We do not collect any personally identifiable information during browsing unless you provide it via e-mail. Any changes to our privacy policy will be updated on this page, and we encourage you to review it regularly to stay informed about what information we collect, how we use it, and the circumstances, if any, we might share it with other parties.",Error
655,nextapp.fx,"{'data_shared': [], 'data_collected': []}","Data Share:
FX File Explorer, created by NextApp, does not share any user information. If Google Drive is used with the application, the authentication information is secured within the app and not transmitted or stored anywhere else. The app does not access, use, store, or share Google user data in any other way except for operations specifically requested by the user.
Data Collect:
FX File Explorer does not collect any user information or usage details of the app. Even when you utilize Google Drive with FX, no user data or analytics are gathered by the app. While running, the application does not install additional products on your device or alter your device's configuration.
Note: Both free and paid products from NextApp adhere to this policy, there aren't any differences in terms of data collection or data sharing.",Error
656,com.proxmox.app.pve_flutter_frontend,"{'data_shared': [], 'data_collected': []}","Data Share:
The Proxmox VE Mobile Companion app stores data only locally on your device and does not transmit any data directly to Proxmox Server Solutions GmbH or any third parties. If the app is installed via the Google Play Store, certain information like app version or crash details may be reported to Google servers, visible to the developers in the Google Play Store developer console. This action is common for all apps served through the Play Store and is beyond the control of Proxmox Server Solutions GmbH.
Data Collect:
The app collects and caches data such as previously logged-in Proxmox VE servers' details along with the username and a ticket valid for two hours from the last renewal. This data can be cleared by deleting the local data via the app menu in the Android settings, similar to other apps. Note that if you uninstall the app through the Google Play Store, it might report some information to Google servers as per Google's privacy policies. User account management, including deletions, is the responsibility of the instance administrator, not of Proxmox Server Solutions GmbH.",Error
657,com.piksoft.turboscan.free,"{'data_shared': [{'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'Analytics', 'optional': False}]}], 'data_collected': [{'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
TurboScan’s Privacy Policy indicates that documents are only transferred or sent to applications or services (like email, Google Drive, etc.) when initiated by the user. Besides this, the app doesn’t have access to your image data. Additionally, anonymized and aggregated usage information might be collected to improve the app. Any changes to this policy will be updated and users will be notified.
Data Collect:
TurboScan application requires Storage and Camera permissions which are crucial for its functioning. The documents are stored locally on the device unless the user chooses to transfer them. The app also collects certain information such as the type of mobile device you use, operating system, and details about how you use the app. This data is stored in an anonymized and aggregated manner for the purpose of enhancing the app.",Error
691,com.epson.tmutility,"{'data_shared': [], 'data_collected': []}","Data Share:
The service does not share, transmit, or transfer any data, including personal information, stored in your device to a third party.
Data Collect:
The service does not collect any personal information related to an identified or identifiable person which is stored in your device. However, to enable the use of services, the service accesses certain functions and data in your device. This includes your camera to scan QR codes and your location to search for Bluetooth printers. Also, the service accesses image files stored in your device to print specific image files as the logo of custom receipts.",Error
801,com.telekom.telekomme,"{'data_shared': [{'category': 'Financial info', 'sub_info': [{'data_type': 'User payment info', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Address', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics - Personalization', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Messages', 'sub_info': [{'data_type': 'Other in-app messages', 'purpose': 'App functionality - Advertising or marketing', 'optional': False}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'App functionality', 'optional': False}]}], 'data_collected': [{'category': 'Web browsing', 'sub_info': [{'data_type': 'Web browsing history', 'purpose': 'App functionality - Analytics - Advertising or marketing', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'In-app search history', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Other user-generated content', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Other actions', 'purpose': 'App functionality - Personalization', 'optional': True}]}, {'category': 'Financial info', 'sub_info': [{'data_type': 'User payment info', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Address', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics - Personalization', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'App functionality', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share: This section does not provide explicit information about the sharing of user data.
Data Collect: This section does not provide explicit information about the collection of user data. It suggests users who need information about their Personal Data to contact the Owner directly.",Error
802,com.lineagemitem.app,"{'data_shared': [{'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'Advertising or marketing - Fraud prevention - security - and compliance', 'optional': False}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'Advertising or marketing - Fraud prevention - security - and compliance', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Diagnostics', 'purpose': 'Advertising or marketing - Fraud prevention - security - and compliance', 'optional': False}]}], 'data_collected': [], 'security_practices': [{'category': 'Data isn’t encrypted', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
The privacy policy does not explicitly mention any data sharing practices.
Data Collect:
The policies indicate that the free random call service requires android.permission.CALL_PHONE and android.permission.READ_PHONE_STATE, suggesting that user's phone state and call information may be collected to facilitate free calls between users.",Error
803,com.afrihost.adslbandwidthmonitor,"{'data_shared': [], 'data_collected': [{'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Other app performance data', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Photos and videos', 'sub_info': [{'data_type': 'Photos', 'purpose': 'Fraud prevention - security - and compliance', 'optional': True}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Precise location', 'purpose': 'App functionality - Developer communications', 'optional': True}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Fraud prevention - security - and compliance - Account management', 'optional': False}, {'data_type': 'Email address', 'purpose': 'App functionality - Fraud prevention - security - and compliance - Account management', 'optional': False}, {'data_type': 'User IDs', 'purpose': 'App functionality - Analytics - Account management', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Fraud prevention - security - and compliance - Account management', 'optional': False}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'Fraud prevention - security - and compliance', 'optional': True}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Developer communications', 'optional': True}]}, {'category': 'Financial info', 'sub_info': [{'data_type': 'User payment info', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share: This policy details our handling of your data during your use of our website/services. By accessing and using this site/services, the user voluntarily consents to their personal information processing by Afrihost (“The Company”).
Data Collect: Afrihost (“The Company”) collects personal information when using our website/services. The user has consented to this collection and processing.",Error
804,kr.go.safepeople,"{'data_shared': [{'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Phone number', 'purpose': 'App functionality', 'optional': False}]}], 'data_collected': [{'category': 'Personal info', 'sub_info': [{'data_type': 'Phone number', 'purpose': 'App functionality', 'optional': False}]}], 'security_practices': [{'category': 'Data isn’t encrypted', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
No information provided in the content indicates that the application shares data.
Data Collect:
""Please be advised that this website refuses the automatic collection of posted email addresses, and violations will be subject to penalties under the Information and Communication Network Act.""",Error
805,plus.ride.huluchat,"{'data_shared': [], 'data_collected': [{'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data isn’t encrypted', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
Your screen name doesn't need to be your real name. Users who have you in their contacts will see the name they saved for you, instead of your screen name. This allows different identities for different situations.
Data Collect:
Your name (real or screen name) is part of the data collected by our application for identification. The app also collects information on the relationship structures that dictate how each user sees your name.",Error
806,nava.apps.eziercall,"{'data_shared': [{'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'Advertising or marketing', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'Advertising or marketing', 'optional': False}, {'data_type': 'In-app search history', 'purpose': 'Advertising or marketing', 'optional': False}, {'data_type': 'Installed apps', 'purpose': 'Advertising or marketing', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics - Advertising or marketing', 'optional': False}]}, {'category': 'Web browsing', 'sub_info': [{'data_type': 'Web browsing history', 'purpose': 'Advertising or marketing', 'optional': False}]}], 'data_collected': [], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
eZierCall requires permission to use your phone's Microphone and Camera. The microphone is critical for Audio chat, and the camera is beneficial for scanning QR codes. The camera access remains optional if QR code scanning isn't necessary, but microphone access is compulsory for app function. Audio will not be recorded or transferred without your explicit request.
Data Collect:
No information will be gathered regarding your audio data unless you activate the PTT button. The app needs access to your microphone for audio chat and your camera for QR code functionality. However, no audio data is recorded or transmitted without initiating a request through the PTT button.",Error
807,com.DeltaCygniLabs.Pointr,"{'data_shared': [], 'data_collected': [{'category': 'App activity', 'sub_info': [{'data_type': 'Other user-generated content', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Contacts', 'sub_info': [{'data_type': 'Contacts', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Email address', 'purpose': 'App functionality - Account management', 'optional': True}, {'data_type': 'User IDs', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Account management', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
Information stored or retrieved cannot typically be used to identify you without a subpoena, voluntary compliance on your Internet Service Provider's part, or extra records from a third party.
Data Collect:
The technical storage or access used strictly for statistical purposes, including anonymous statistical purposes.",Error
808,com.norwood.sparkvm,"{'data_shared': [], 'data_collected': [{'category': 'Messages', 'sub_info': [{'data_type': 'Other in-app messages', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Other user-generated content', 'purpose': 'App functionality - Personalization', 'optional': True}, {'data_type': 'Other actions', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Audio', 'sub_info': [{'data_type': 'Voice or sound recordings', 'purpose': 'App functionality', 'optional': False}, {'data_type': 'Other audio files', 'purpose': 'App functionality - Personalization', 'optional': True}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Contacts', 'sub_info': [{'data_type': 'Contacts', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'Analytics', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Email address', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'User IDs', 'purpose': 'App functionality - Fraud prevention - security - and compliance - Account management', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Fraud prevention - security - and compliance - Account management', 'optional': False}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share: No content related to data sharing mentioned in the provided text.
Data Collect:
Customers: The policy is relevant if you are a Spark customer or anyone utilizing our products and services under your account. This includes the use of Spark mobile, broadband, landline, and digital platforms. We assume that all users under your account comprehend and agree to this policy.
Non-Customers: The policy applies, even if you are not a Spark customer.",Error
809,com.verizon.messaging.vzmsgs,"{'data_shared': [{'category': 'Financial info', 'sub_info': [{'data_type': 'User payment info', 'purpose': 'App functionality - Fraud prevention - security - and compliance', 'optional': False}, {'data_type': 'Purchase history', 'purpose': 'App functionality - Fraud prevention - security - and compliance', 'optional': False}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Precise location', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics - Developer communications', 'optional': False}]}], 'data_collected': [{'category': 'Messages', 'sub_info': [{'data_type': 'Emails', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'SMS or MMS', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Other in-app messages', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Audio', 'sub_info': [{'data_type': 'Voice or sound recordings', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Music files', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Other audio files', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'User IDs', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Account management', 'optional': False}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality - Account management', 'optional': True}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'Analytics - Developer communications', 'optional': False}]}, {'category': 'Contacts', 'sub_info': [{'data_type': 'Contacts', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Photos and videos', 'sub_info': [{'data_type': 'Photos', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Videos', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
We share information within Verizon, with our affiliates, service providers and others as described in this policy for reasons such as fraud prevention, directory assistance, legal compliance, credit, collections, caller ID, and advertising purposes. We also respond to legal requests and may share information with your consent.
Data Collect:
The text provided does not contain any information regarding data collection.",Error
810,com.verizon.pushtotalkplus,"{'data_shared': [], 'data_collected': [{'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Analytics', 'optional': False}]}, {'category': 'Photos and videos', 'sub_info': [{'data_type': 'Photos', 'purpose': 'App functionality', 'optional': False}, {'data_type': 'Videos', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Contacts', 'sub_info': [{'data_type': 'Contacts', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'App functionality', 'optional': False}, {'data_type': 'Precise location', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Audio', 'sub_info': [{'data_type': 'Voice or sound recordings', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'Other user-generated content', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Diagnostics', 'purpose': 'Analytics', 'optional': True}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
We share information within Verizon, with our affiliates, and service providers who perform work on our behalf. We also share data for purposes like fraud prevention, directory assistance, legal compliance, credit collections, caller ID, and certain advertising. We respond to legal requests and may share information with your consent.
Data Collect:
There is no explicit information about data collection in the provided content.",Error
811,com.lonelycatgames.PM,"{'data_shared': [], 'data_collected': [{'category': 'Messages', 'sub_info': [{'data_type': 'Emails', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Account management', 'optional': True}, {'data_type': 'Email address', 'purpose': 'App functionality - Account management', 'optional': False}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Contacts', 'sub_info': [{'data_type': 'Contacts', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
ProfiMail only uses login data to communicate with the user's mail server, and all sensitive information is never transmitted elsewhere. It is strongly advised to use SSL-protected mail servers for all transmission to be encrypted.
Data Collect:
ProfiMail collects user login details (username and password) necessary for connection to various mail servers. This data is stored encrypted and locally on the device in its private configuration file, inaccessible by other apps.",Error
812,com.wMetroopinionSurveyRewards_14978455,"{'data_shared': [{'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality - Analytics', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Analytics', 'optional': False}, {'data_type': 'Email address', 'purpose': 'App functionality - Analytics', 'optional': False}, {'data_type': 'Address', 'purpose': 'App functionality - Analytics', 'optional': False}]}, {'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'App functionality - Analytics', 'optional': False}, {'data_type': 'Diagnostics', 'purpose': 'App functionality - Analytics', 'optional': False}]}, {'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'App functionality - Analytics', 'optional': False}, {'data_type': 'Precise location', 'purpose': 'App functionality - Analytics', 'optional': False}]}], 'data_collected': [], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'Data can’t be deleted', 'sub_info': []}]}","Data Share:
Your opinion collected from the MetroOpinion surveys delivers a critical message to our partner companies and organizations, influencing their understanding of the bigger picture.
Data Collect:
MetroOpinion is a survey panel that collects your opinions on everyday matters. The acquired views aid our partners in gathering a comprehensive societal picture, making your input and participation highly beneficial.",Error
813,com.cm.samajapp,"{'data_shared': [], 'data_collected': [{'category': 'Location', 'sub_info': [{'data_type': 'Approximate location', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'App activity', 'sub_info': [{'data_type': 'App interactions', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data isn’t encrypted', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Based on the content given, here's the information on the two sections you requested:
Data Share:
CM Service is advertising supported and you grant CM the right to share aggregate registration and profile data with third parties for marketing purposes. CM may use your individual registration & profile data for targeting advertisements and other Service offers. Your content is acknowledged by CM as a passive conduit for distribution and transmission of your data.
Data Collect:
For the Service, you are required to provide CM with current, complete, and accurate registration & profile information. This information is expected to be maintained and updated to keep it current, complete and accurate. Content provided by you to CM should not infringe any third party's rights and you are solely responsible for the content. During your use of the service, material and/or data downloaded or otherwise obtained through the Service is deemed as your own risk and you take full responsibility for damage or loss of data that results from download of such material and/or data.",Error
814,mobi.klapp.parent,"{'data_shared': [], 'data_collected': [{'category': 'App info and performance', 'sub_info': [{'data_type': 'Crash logs', 'purpose': 'App functionality - Analytics', 'optional': False}]}, {'category': 'Personal info', 'sub_info': [{'data_type': 'Name', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Email address', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Phone number', 'purpose': 'App functionality - Account management', 'optional': False}, {'data_type': 'Other info', 'purpose': 'Fraud prevention - security - and compliance - Personalization - Account management', 'optional': True}]}, {'category': 'Calendar', 'sub_info': [{'data_type': 'Calendar events', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Device or other IDs', 'sub_info': [{'data_type': 'Device or other IDs', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Audio', 'sub_info': [{'data_type': 'Voice or sound recordings', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Files and docs', 'sub_info': [{'data_type': 'Files and docs', 'purpose': 'App functionality', 'optional': False}]}, {'category': 'Photos and videos', 'sub_info': [{'data_type': 'Photos', 'purpose': 'App functionality', 'optional': True}, {'data_type': 'Videos', 'purpose': 'App functionality', 'optional': True}]}, {'category': 'Messages', 'sub_info': [{'data_type': 'Other in-app messages', 'purpose': 'App functionality', 'optional': True}]}], 'security_practices': [{'category': 'Data is encrypted in transit', 'sub_info': []}, {'category': 'You can request that data be deleted', 'sub_info': []}]}","Data Share:
Our Privacy Policy informs users such as teachers, school administrators, students, parents, and club members about who we may share their personal information with. Users are also informed of their rights regarding the use of their data.
Data Collect:
The Klapp communication solution, like other internet platforms, requires minimal personal data to establish a user account and ensure secure login. These data are collected solely for the intended purpose, processed, and never misused. We strictly adhere to these principles.",Error
